2022-04-01	9:39:10	994044686	？
2022-04-01	9:39:10	1613770184	就我长的像个小孩
2022-04-01	9:39:12	www.249452187@qq.com	今天愚人节
2022-04-01	9:39:20	994044686	来个帅一
2022-04-01	9:39:24	1613770184	感谢
2022-04-01	9:39:32	www.249452187@qq.com	@迟暮 谢谢老板
2022-04-01	9:39:42	994044686	@NETM 呦，跳哥出来啦
2022-04-01	9:39:53	1647175513	来了
2022-04-01	9:39:58	3553215014	@凪卄 加我
2022-04-01	9:40:08	www.249452187@qq.com	@阿哲 不管别人咋样你始终是世界上独一无二的
2022-04-01	9:40:11	2788854021	行啊
2022-04-01	9:40:14	2676795530	CP
2022-04-01	9:40:37	2788854021	给我整乐了
2022-04-01	9:40:49	1613770184	我连喉结都没有无语住了
2022-04-01	9:41:08	www.249452187@qq.com	@阿哲 没事
2022-04-01	9:41:10	www.249452187@qq.com	你还小
2022-04-01	9:41:14	www.249452187@qq.com	是不是白虎
2022-04-01	9:41:24	1613770184	什么白虎
2022-04-01	9:41:39	www.249452187@qq.com	几把有没有毛
2022-04-01	9:41:44	1613770184	……
2022-04-01	9:41:49	2676980400	哈哈哈操
2022-04-01	9:42:11	2788854021	这不都形容女生的
2022-04-01	9:42:20	2788854021	通用了现在
2022-04-01	9:42:23	www.249452187@qq.com	男生也是
2022-04-01	9:42:32	www.249452187@qq.com	一直都是
2022-04-01	9:43:06	2788854021	挺好
2022-04-01	9:43:25	www.249452187@qq.com	毛多恋青龙
2022-04-01	9:43:48	2788854021	赶紧cpdd
2022-04-01	9:43:52	2788854021	别科普知识了
2022-04-01	9:44:04	2788854021	寡王还等着看戏
2022-04-01	9:44:04	1613770184	……
2022-04-01	9:44:12	3553215014	有1么
2022-04-01	9:44:12	1613770184	正常点
2022-04-01	9:44:19	1613770184	@深情 @深情 莫得
2022-04-01	9:44:39	3093748878	搞笑男没有爱情
2022-04-01	9:44:53	www.249452187@qq.com	有没有四川的
2022-04-01	9:45:00	2788854021	寡王不需要爱情
2022-04-01	9:45:01	994044686	@北京1（.） @北京1（.） 我是搞笑男
2022-04-01	9:45:02	3093748878	昨天有个四川的哥们
2022-04-01	9:45:10	www.249452187@qq.com	不要哥们
2022-04-01	9:45:17	www.249452187@qq.com	我要小受
2022-04-01	9:45:17	1613770184	我也是
2022-04-01	9:45:18	3093748878	是那个叼毛我忘了
2022-04-01	9:45:25	1613770184	搞笑男
2022-04-01	9:45:32	www.249452187@qq.com	更不要叼毛
2022-04-01	9:45:44	3093748878	你要靓仔吗
2022-04-01	9:46:00	www.249452187@qq.com	靓仔不是我的
2022-04-01	9:46:07	3093748878	好吧
2022-04-01	9:46:09	3093748878	看样子
2022-04-01	9:46:12	2788854021	有多靓
2022-04-01	9:46:17	3093748878	你靓仔和叼毛都得不到
2022-04-01	9:46:52	www.249452187@qq.com	我从成都来广东就是为了听你叫我靓仔
2022-04-01	9:47:02	3093748878	你个叼毛
2022-04-01	9:47:44	2788854021	成都不满地飘零
2022-04-01	9:47:45	www.249452187@qq.com	叫我靓仔
2022-04-01	9:47:53	www.249452187@qq.com	没有群
2022-04-01	9:48:02	www.249452187@qq.com	不撸帝被骗来封号了
2022-04-01	9:48:08	www.249452187@qq.com	我真他妈的气
2022-04-01	9:48:16	1035155316	早上好
2022-04-01	9:48:41	341983319	晚上好
2022-04-01	9:49:18	www.249452187@qq.com	换资源
2022-04-01	9:49:28	www.249452187@qq.com	有没有人换资源
2022-04-01	9:51:05	3093748878	@凪卄 @凪卄 叼毛
2022-04-01	9:51:25	3093748878	@凪卄 @凪卄 你这会被票的
2022-04-01	9:51:28	3093748878	建议撤回
2022-04-01	9:55:11	3226055223	有0M吗
2022-04-01	9:56:07	167783221	没有
2022-04-01	9:56:54	1613770184	我来了~
2022-04-01	9:56:59	1613770184	我走了~
2022-04-01	9:57:35	341983319	有没有帅哥1
2022-04-01	9:57:45	1647616840	互换资源加我
2022-04-01	9:58:23	www.249452187@qq.com	@北京1（.） 撤不回了
2022-04-01	9:58:32	1103318415	日常找S
2022-04-01	9:58:43	www.249452187@qq.com	@M找S 什么奴
2022-04-01	9:58:51	1103318415	都可以
2022-04-01	9:59:01	www.249452187@qq.com	厕奴
2022-04-01	9:59:20	www.249452187@qq.com	我想找个厕奴给我添屁股
2022-04-01	9:59:29	1103318415	私聊吧
2022-04-01	9:59:39	www.249452187@qq.com	拉屎屁股始终擦不干净
2022-04-01	9:59:48	341983319	哈哈
2022-04-01	9:59:51	341983319	太无聊了
2022-04-01	10:00:31	1613770184	好无聊啊
2022-04-01	10:00:42	www.249452187@qq.com	无聊就聊天
2022-04-01	10:00:43	1613770184	有没有什么好看的图
2022-04-01	10:01:10	www.249452187@qq.com	这个图就好看
2022-04-01	10:01:11	473161800	找0
2022-04-01	10:01:29	www.249452187@qq.com	感觉到你就是0
2022-04-01	10:01:31	3093748878	你居然跟贝爷抢吃的
2022-04-01	10:01:34	www.249452187@qq.com	还找0
2022-04-01	10:01:46	www.249452187@qq.com	我不吃
2022-04-01	10:02:07	3093748878	蛋白质是牛肉的五倍
2022-04-01	10:02:07	www.249452187@qq.com	我小朋友养的宠物
2022-04-01	10:02:23	1613770184	……
2022-04-01	10:02:30	1613770184	你小朋友的爱好挺特殊的
2022-04-01	10:02:32	www.249452187@qq.com	这个宠物安逸，就喂点土
2022-04-01	10:02:42	3093748878	@凪卄 @凪卄 应该喂牛肉
2022-04-01	10:02:45	www.249452187@qq.com	他喜欢甲虫
2022-04-01	10:03:08	www.249452187@qq.com	@北京1（.） 请别艾特我
2022-04-01	10:03:21	www.249452187@qq.com	一个1艾特我干嘛
2022-04-01	10:03:24	3411368557	哈喽
2022-04-01	10:03:25	3093748878	好的叼毛
2022-04-01	10:03:38	1647616840	互换资源加
2022-04-01	10:03:44	www.249452187@qq.com	请叫我靓仔
2022-04-01	10:03:46	3553215014	@. 加我
2022-04-01	10:04:01	3093748878	叼毛
2022-04-01	10:04:12	www.249452187@qq.com	你是北京本地人吗
2022-04-01	10:04:37	3411368557	有福建的咩？
2022-04-01	10:04:43	3093748878	@凪卄 @凪卄 我不是
2022-04-01	10:05:09	3093748878	我祖籍在山东，但我是北京户口
2022-04-01	10:05:14	3411368557	@深情 你艾特我了？
2022-04-01	10:05:35	905912371	找对象
2022-04-01	10:06:20	3553215014	@. 你几
2022-04-01	10:06:26	3411368557	你猜
2022-04-01	10:06:51	3553215014	不知道
2022-04-01	10:07:09	3411368557	你先说我就告诉你
2022-04-01	10:07:36	www.249452187@qq.com	@北京1（.） 身高体重
2022-04-01	10:08:15	3093748878	@凪卄 @凪卄 干啥
2022-04-01	10:08:28	www.249452187@qq.com	问一下
2022-04-01	10:08:35	3093748878	我不告诉你
2022-04-01	10:08:44	1191713769	18/180/166
2022-04-01	10:08:48	2772850242	猛男dd
2022-04-01	10:08:48	www.249452187@qq.com	还不高数我
2022-04-01	10:08:49	3411368557	笑死了
2022-04-01	10:09:00	1191713769	@救苦度厄真君 @救苦度厄真君 我是猛男
2022-04-01	10:09:12	1191713769	也可以叫我猛受
2022-04-01	10:09:18	3411368557	咱就是说问之前能不能先自我介绍昂
2022-04-01	10:09:25	3093748878	@在上海的18岁180兽受 @在上海的18岁180兽受 花里胡哨
2022-04-01	10:09:27	3093748878	亩0
2022-04-01	10:09:51	1191713769	@北京1（.） @北京1（.） 信不信反攻你
2022-04-01	10:09:56	905912371	找对象
2022-04-01	10:10:00	3226055223	有M吗
2022-04-01	10:10:00	65826253	强攻。。
2022-04-01	10:10:02	3093748878	@在上海的18岁180兽受 @在上海的18岁180兽受 你没机会
2022-04-01	10:10:05	3093748878	搞笑男没爱情
2022-04-01	10:10:18	1130646327	ppcd
2022-04-01	10:10:21	1191713769	搞笑男是啥
2022-04-01	10:10:28	65826253	18大1
2022-04-01	10:10:30	3411368557	搞笑男真的没爱情
2022-04-01	10:10:36	3411368557	虾了我
2022-04-01	10:10:38	3411368557	就现在
2022-04-01	10:10:39	1613770184	怪不得我没有对象
2022-04-01	10:10:45	1613770184	以后可不能这样了
2022-04-01	10:11:32	65826253	可攻，可受。。
2022-04-01	10:11:52	1219996004	@染指红颜笑╮ @染指红颜笑╮ 可骚吗
2022-04-01	10:12:02	3411368557	u1s1有正经人嘛这群
2022-04-01	10:12:13	1191713769	我是变态
2022-04-01	10:12:26	1130646327	马上飞机你
2022-04-01	10:12:27	1130646327	可以吗
2022-04-01	10:12:28	65826253	@逸事也 你骚吗。。
2022-04-01	10:12:33	1130646327	笑死了
2022-04-01	10:12:46	1219996004	@染指红颜笑╮ @染指红颜笑╮ 你骚都可以了
2022-04-01	10:13:04	1219996004	@韩琪海王别磕 看到骚可乐没
2022-04-01	10:13:06	3406568485	。
2022-04-01	10:13:23	1130646327	@逸事也 @逸事也在 卡p
2022-04-01	10:13:25	3411368557	有闷骚的1么
2022-04-01	10:13:31	3411368557	明骚受不鸟
2022-04-01	10:13:32	1130646327	他很忙
2022-04-01	10:13:44	1130646327	你不应该不知道
2022-04-01	10:13:46	473161800	@凪卄 你是傻逼吧
2022-04-01	10:14:08	3411368557	啊这？
2022-04-01	10:14:41	65826253	有没有出来切磋一下。。。
2022-04-01	10:15:15	1130646327	没有，下一个。
2022-04-01	10:15:19	3093748878	@染指红颜笑╮ @染指红颜笑╮ 我来
2022-04-01	10:15:21	3093748878	你说吧
2022-04-01	10:15:24	3093748878	王者还是吃鸡
2022-04-01	10:15:28	3093748878	还是火影
2022-04-01	10:15:33	1334811775	呃呃呃
2022-04-01	10:15:37	65826253	会聊天吗？？
2022-04-01	10:15:49	3093748878	怎么聊天切磋
2022-04-01	10:16:01	1613770184	不要你们不要再打了啦
2022-04-01	10:16:09	2676980400	说得好，已经开始下雨了
2022-04-01	10:16:22	3093748878	@染指红颜笑╮ @染指红颜笑╮ 你发id吧
2022-04-01	10:16:40	65826253	@北京1（.） 小屁孩。
2022-04-01	10:16:43	2676980400	我王者黄金晋级赛上不去，我已经开始生气了
2022-04-01	10:16:44	65826253	一边玩去
2022-04-01	10:17:06	3093748878	@染指红颜笑╮ @染指红颜笑╮ 那你多大
2022-04-01	10:17:08	3093748878	叼毛
2022-04-01	10:17:08	2764904008	青铜局差点翻车
2022-04-01	10:17:28	1130646327	我还在黄铜。
2022-04-01	10:17:43	1191713769	我刚白银
2022-04-01	10:17:45	2676980400	我没有开玩笑，我黄金真的卡好久了
2022-04-01	10:17:45	65826253	@北京1（.） 比你大，好大
2022-04-01	10:17:54	3093748878	@染指红颜笑╮ @染指红颜笑╮ 哦哦
2022-04-01	10:17:57	3093748878	哦
2022-04-01	10:18:02	65826253	秒杀
2022-04-01	10:18:06	3093748878	哦
2022-04-01	10:18:18	65826253	忙了。。。
2022-04-01	10:18:19	1130646327	今天是愚人节，我可以骗走你的心吗，如果骗不走过几天给你上坟。
2022-04-01	10:19:01	1334811775	整人的节日
2022-04-01	10:19:02	65826253	@北京1（.） 说明你比狗还差。。
2022-04-01	10:19:31	3093748878	@染指红颜笑╮ @染指红颜笑╮ 你理解力好强
2022-04-01	10:19:33	2676980400	住嘴，你们不要再吵了啦，不要再吵了啦
2022-04-01	10:19:48	1613770184	呜呜呜
2022-04-01	10:20:00	2384677202	哇咔咔
2022-04-01	10:20:14	65826253	@北京1（.） 小可爱，你也很奈斯。。
2022-04-01	10:21:21	65826253	有蛋蛋吗
2022-04-01	10:21:32	1191713769	@染指红颜笑╮ @染指红颜笑╮ 好像没
2022-04-01	10:21:50	1334811775	咦
2022-04-01	10:22:00	65826253	出来摩擦摩擦
2022-04-01	10:22:15	www.249452187@qq.com	@✘ 你是少数名族
2022-04-01	10:22:55	1613770184	那是蜡笔小新同款睡衣吗？
2022-04-01	10:23:23	1613770184	帅哭我了
2022-04-01	10:23:32	www.249452187@qq.com	@迟暮 老板
2022-04-01	10:23:36	1613770184	@迟暮 为啥你一直在发红包
2022-04-01	10:23:37	www.249452187@qq.com	求包养
2022-04-01	10:23:37	65826253	有燕郊的嘛？？
2022-04-01	10:23:41	349126047	哇靠
2022-04-01	10:23:44	349126047	有钱人
2022-04-01	10:23:44	1659288963	谢包
2022-04-01	10:23:50	www.249452187@qq.com	@阿哲 有钱任性
2022-04-01	10:23:52	3200314236	卖号dd
2022-04-01	10:23:58	3200314236	收blued
2022-04-01	10:24:08	www.249452187@qq.com	我就是被骗了
2022-04-01	10:24:13	www.249452187@qq.com	号被封了
2022-04-01	10:24:19	1613770184	啊哈哈哈
2022-04-01	10:24:23	1773476221	两个blued都封了
2022-04-01	10:24:26	1613770184	我没下过小蓝
2022-04-01	10:24:31	3200314236	你遇到那人不行
2022-04-01	10:24:39	www.249452187@qq.com	就是一个傻逼
2022-04-01	10:24:42	www.249452187@qq.com	哎
2022-04-01	10:24:48	1130646327	@迟暮 @迟暮 3次，飞机呢
2022-04-01	10:24:52	www.249452187@qq.com	不晓得他在干什么
2022-04-01	10:24:57	www.249452187@qq.com	居然会被封
2022-04-01	10:25:01	2676980400	为什么要回收啊
2022-04-01	10:25:14	1773476221	我两个号都两年了
2022-04-01	10:25:17	www.249452187@qq.com	申请不到了号了
2022-04-01	10:25:22	3200314236	@迪士尼霸道的女总裁 @迪士尼霸道的女总裁 给主播直播用
2022-04-01	10:25:27	65826253	有没有真诚一点的
2022-04-01	10:25:54	www.249452187@qq.com	@染指红颜笑╮ 我很真诚啊
2022-04-01	10:25:56	65826253	特么都是骗子
2022-04-01	10:26:07	3200314236	我真诚啊
2022-04-01	10:26:07	65826253	还截频
2022-04-01	10:26:17	1613770184	最小蓝是交友的吗？还是……
2022-04-01	10:26:20	3200314236	我是真的给
2022-04-01	10:26:21	www.249452187@qq.com	@北京1（.） 去哪里了
2022-04-01	10:26:49	www.249452187@qq.com	@阿哲 移动艾滋病交友软件
2022-04-01	10:26:52	www.249452187@qq.com	最好不要下
2022-04-01	10:27:14	1613770184	找个对象 可以开房的那种
2022-04-01	10:27:17	1613770184	是这一种吗？
2022-04-01	10:27:22	www.249452187@qq.com	嗯嗯
2022-04-01	10:27:27	2772850242	不应该是找对象
2022-04-01	10:27:31	1613770184	我c
2022-04-01	10:27:33	2772850242	是约炮
2022-04-01	10:27:35	1613770184	还真有
2022-04-01	10:27:35	www.249452187@qq.com	他妈的，有艾滋到处约炮
2022-04-01	10:27:58	65826253	太危险了。。。
2022-04-01	10:28:03	www.249452187@qq.com	这种人就该枪毙
2022-04-01	10:28:15	www.249452187@qq.com	人道毁灭
2022-04-01	10:28:27	www.249452187@qq.com	所以各位看清楚
2022-04-01	10:28:29	65826253	不要太骚了。。
2022-04-01	10:28:48	www.249452187@qq.com	择一人终老白首不相离
2022-04-01	10:29:06	65826253	@凪卄 是0
2022-04-01	10:29:14	www.249452187@qq.com	@救苦度厄真君 福生无量天尊
2022-04-01	10:30:03	1613770184	……
2022-04-01	10:30:24	65826253	有受吗？？？
2022-04-01	10:30:43	1613770184	有
2022-04-01	10:30:53	65826253	多大
2022-04-01	10:30:54	1334811775	死了
2022-04-01	10:31:10	905912371	找对象
2022-04-01	10:32:14	www.249452187@qq.com	@救苦度厄真君 道长吗
2022-04-01	10:32:29	3093748878	@凪卄 @凪卄 我还得上课
2022-04-01	10:32:34	www.249452187@qq.com	有没有190的受
2022-04-01	10:32:38	www.249452187@qq.com	@北京1（.） 你多大
2022-04-01	10:32:48	www.249452187@qq.com	我想挑战190的受
2022-04-01	10:32:56	2104197117	@凪卄 @凪卄 这么高
2022-04-01	10:32:57	3093748878	我大一
2022-04-01	10:33:06	3093748878	今天四节课
2022-04-01	10:33:11	www.249452187@qq.com	@Yu. 山东东北有
2022-04-01	10:33:20	2788854021	@凪卄 @凪卄 东北也不全是
2022-04-01	10:33:25	www.249452187@qq.com	@北京1（.） 宝贝我说的你弟弟多大
2022-04-01	10:33:33	2788854021	我遇到过201的0
2022-04-01	10:33:39	3093748878	@凪卄 @凪卄 我不告诉你
2022-04-01	10:33:44	2104197117	哪里有长得高的1
2022-04-01	10:33:46	www.249452187@qq.com	@商航 你运气真好
2022-04-01	10:33:59	2772850242	高0有什么感觉
2022-04-01	10:34:13	2104197117	同问
2022-04-01	10:34:13	3093748878	太牛了现在的教师
2022-04-01	10:34:20	www.249452187@qq.com	@救苦度厄真君 挑战一下
2022-04-01	10:34:23	3093748878	上网课电脑卡关机了
2022-04-01	10:34:40	2772850242	祝你好运
2022-04-01	10:34:40	www.249452187@qq.com	人矮，挑战一下高受
2022-04-01	10:34:53	www.249452187@qq.com	看看能不能日舒服他
2022-04-01	10:34:57	2104197117	难道不都是一样的嘛
2022-04-01	10:35:08	2104197117	不都是下面
2022-04-01	10:35:23	www.249452187@qq.com	有征服欲望
2022-04-01	10:35:25	1334811775	咦
2022-04-01	10:35:29	2788854021	@凪卄 @凪卄 太对了
2022-04-01	10:35:33	2772850242	很多0并不喜欢比他矮的
2022-04-01	10:35:34	1613770184	什么是高0
2022-04-01	10:35:38	www.249452187@qq.com	一个190的大个子仔胯下娇喘
2022-04-01	10:35:46	www.249452187@qq.com	想想都刺激
2022-04-01	10:35:47	2788854021	太行了
2022-04-01	10:35:53	2788854021	干的话
2022-04-01	10:35:54	3093748878	@救苦度厄真君 @救苦度厄真君 我就很高好吧
2022-04-01	10:35:58	2788854021	抬头就是胸
2022-04-01	10:36:00	3093748878	可惜我没爱情
2022-04-01	10:36:05	2788854021	刺激
2022-04-01	10:36:15	www.249452187@qq.com	@北京1（.） 你发张照片就有了
2022-04-01	10:36:19	2788854021	还有腰窝
2022-04-01	10:36:28	3093748878	@凪卄 @凪卄 有我也不谈就是玩
2022-04-01	10:36:28	2772850242	不接吻吗？
2022-04-01	10:36:41	1613770184	我只想抱一抱亲一亲
2022-04-01	10:36:48	www.249452187@qq.com	这样的人就该拿出去枪毙
2022-04-01	10:36:54	www.249452187@qq.com	欺骗感情
2022-04-01	10:36:54	1613770184	……
2022-04-01	10:36:59	2104197117	哈哈哈哈
2022-04-01	10:37:01	1613770184	？？？
2022-04-01	10:37:06	2788854021	我只喜欢撩骚
2022-04-01	10:37:12	www.249452187@qq.com	还玩弄别人的感情
2022-04-01	10:37:17	2788854021	寡王很爽
2022-04-01	10:37:18	3093748878	@凪卄 @凪卄 枪毙你哦
2022-04-01	10:37:23	3093748878	然后请我吃席
2022-04-01	10:37:29	2583552168	深圳有吗
2022-04-01	10:37:37	3093748878	吃席
2022-04-01	10:37:38	www.249452187@qq.com	摸一摸两百多
2022-04-01	10:37:48	1613770184	……
2022-04-01	10:37:50	www.249452187@qq.com	好想摸少年的
2022-04-01	10:38:05	2158598119	……
2022-04-01	10:38:07	www.249452187@qq.com	这就是青春
2022-04-01	10:38:28	2788854021	还是得屁股有肉的
2022-04-01	10:38:31	2788854021	才是绝
2022-04-01	10:38:37	www.249452187@qq.com	不爽
2022-04-01	10:38:44	www.249452187@qq.com	我喜欢屁股没肉的
2022-04-01	10:39:10	349126047	非常牛逼
2022-04-01	10:39:14	2788854021	就屁股有肉的
2022-04-01	10:39:26	2788854021	一捏一把
2022-04-01	10:39:29	www.249452187@qq.com	有些0特别燃
2022-04-01	10:39:46	www.249452187@qq.com	有肉还不如大调受
2022-04-01	10:39:47	3226055223	有骚0吗
2022-04-01	10:39:56	www.249452187@qq.com	边日边摸
2022-04-01	10:40:02	www.249452187@qq.com	那感觉也行
2022-04-01	10:40:07	2788854021	？？？？
2022-04-01	10:40:19	2104197117	不要聊黄了
2022-04-01	10:40:23	2179546127	禁止色色
2022-04-01	10:40:24	2788854021	关注点不同
2022-04-01	10:40:26	www.249452187@qq.com	行吧
2022-04-01	10:40:29	349126047	170的我表示很牛逼
2022-04-01	10:40:34	2104197117	停止这个话题
2022-04-01	10:40:36	www.249452187@qq.com	萝卜青菜各有所爱
2022-04-01	10:40:40	2410414749	emm
2022-04-01	10:40:44	www.249452187@qq.com	有没有四川的
